  x        y       z         ux            uy          uz
-602.396   24478.3   0      -0.0473355   0.00716079   -0.000164544
-1204.81   24478.3   0      -0.0476257   0.0139157   -0.000380933
-1807.22   24478.3   0      -0.048121   0.0205433   -0.000609741
-2409.63   24478.3   0      -0.048787   0.027067   -0.000840723
-3012.03   24478.3   0      -0.0496034   0.033384   -0.00108169
-3614.44   24478.3   0      -0.0505873   0.0394831   -0.00133638
-4216.85   24478.3   0      -0.0516892   0.0453205   -0.00159463
-4819.26   24478.3   0      -0.0529179   0.0508426   -0.00185686
-5421.67   24478.3   0      -0.0542461   0.0560736   -0.00212531
-6024.08   24478.3   0      -0.0556312   0.0609489   -0.00239928
-6626.49   24478.3   0      -0.0570932   0.0654598   -0.00269215
-7228.9   24478.3   0      -0.0585732   0.0696073   -0.00299056
-7831.31   24478.3   0      -0.0600705   0.0733346   -0.00328542
-8433.72   24478.3   0      -0.0615749   0.076679   -0.0035854
-9036.13   24478.3   0      -0.0630311   0.0796143   -0.00389066
-9638.54   24478.3   0      -0.0644572   0.0821378   -0.00420016
-10241   24478.3   0      -0.0658171   0.0842955   -0.0045173
-10843.4   24478.3   0      -0.0670896   0.0860557   -0.004825
-11445.8   24478.3   0      -0.0682852   0.0874545   -0.00513595
-12048.2   24478.3   0      -0.0693579   0.0885045   -0.00544643
-12650.6   24478.3   0      -0.0703282   0.0892036   -0.00575382
-13253   24478.3   0      -0.0711713   0.0896177   -0.00606201
-13855.4   24478.3   0      -0.0718778   0.0897367   -0.00635338
-14457.8   24478.3   0      -0.0724629   0.089578   -0.00664337
-15060.2   24478.3   0      -0.0729007   0.0891815   -0.00692203
-15662.6   24478.3   0      -0.073208   0.0885381   -0.0071889
-16265   24478.3   0      -0.0733909   0.0877149   -0.00743832
-16867.5   24478.3   0      -0.0734333   0.08671   -0.00767502
-17469.9   24478.3   0      -0.0733577   0.0855357   -0.00789663
-18072.3   24478.3   0      -0.0731639   0.0842432   -0.00809853
-18674.7   24478.3   0      -0.072848   0.082814   -0.00828092
-19277.1   24478.3   0      -0.0724363   0.0812867   -0.0084515
-19879.5   24478.3   0      -0.0719129   0.0796808   -0.00860701
-20481.9   24478.3   0      -0.0712972   0.0779894   -0.00874633
-21084.3   24478.3   0      -0.0705927   0.076252   -0.00886514
-21686.7   24478.3   0      -0.0698073   0.0744696   -0.00897438
-22288.9   24478.9   0      -0.0689538   0.0726511   -0.00906243
-22892.7   24478.3   0      -0.0680326   0.0708217   -0.00913504
-23508   24475   0      -0.0670434   0.0689431   -0.00919483
-24110.9   24517.8   0      -0.0658724   0.0670146   -0.009238
-24505.8   24123.6   0      -0.066447   0.0666216   -0.00923433
-24459.5   23523.2   0      -0.0684892   0.0679677   -0.00918955
-24460.6   22905.2   0      -0.0705432   0.0691833   -0.0091251
-24465.9   22295.3   0      -0.0725626   0.0703119   -0.00905391
-24472.7   21688.9   0      -0.0745822   0.07137   -0.00896276
-24476.2   21084.9   0      -0.0765862   0.0723776   -0.00885186
-24477.6   20482   0      -0.0785888   0.0733132   -0.008725
-24478.1   19879.5   0      -0.0805646   0.0741798   -0.00857967
-24478.3   19277.1   0      -0.0824838   0.0749483   -0.00841778
-24478.3   18674.7   0      -0.0843729   0.0756246   -0.00823314
-24478.3   18072.3   0      -0.0861801   0.0761985   -0.00802159
-24478.3   17469.9   0      -0.087909   0.0766439   -0.00779358
-24478.3   16867.5   0      -0.089538   0.0769708   -0.00754813
-24478.3   16265.1   0      -0.0910246   0.077158   -0.00728179
-24478.3   15662.7   0      -0.0923799   0.0771956   -0.00700095
-24478.3   15060.3   0      -0.093547   0.0770955   -0.00669564
-24478.3   14457.8   0      -0.094504   0.0768219   -0.00636774
-24478.3   13855.4   0      -0.0952584   0.0763882   -0.00602736
-24478.3   13253   0      -0.0957319   0.0757895   -0.00567121
-24478.3   12650.6   0      -0.0959254   0.0750018   -0.00531062
-24478.3   12048.2   0      -0.0957879   0.0740617   -0.00493968
-24478.3   11445.8   0      -0.0952841   0.0729297   -0.00456914
-24478.3   10843.4   0      -0.0944223   0.0716487   -0.00420596
-24478.3   10241   0      -0.0931218   0.0702179   -0.00384029
-24478.3   9638.57   0      -0.0913915   0.0686327   -0.00348121
-24478.3   9036.16   0      -0.0891895   0.0669502   -0.0031229
-24478.3   8433.75   0      -0.0864681   0.0651365   -0.00277795
-24478.3   7831.34   0      -0.0832771   0.0632463   -0.00245179
-24478.3   7228.93   0      -0.0795537   0.0613126   -0.00213804
-24478.3   6626.52   0      -0.075307   0.0593334   -0.00185419
-24478.3   6024.11   0      -0.0705571   0.0573891   -0.00158513
-24478.3   5421.7   0      -0.0652529   0.0554656   -0.00133376
-24478.3   4819.29   0      -0.0595079   0.0536142   -0.00110831
-24478.3   4216.88   0      -0.0532992   0.0518923   -0.000893152
-24478.3   3614.47   0      -0.0466165   0.0502898   -0.00071266
-24478.3   3012.06   0      -0.0395714   0.0488839   -0.000555303
-24478.3   2409.65   0      -0.0321268   0.0476783   -0.000410403
-24478.3   1807.24   0      -0.0244276   0.0466983   -0.000297145
-24478.3   1204.83   0      -0.0165298   0.046006   -0.000182902
-24478.3   602.423   0      -0.00843271   0.0455654   -8.1717e-05
-24478.3   0.0132532   0      -0.0002911   0.0454045   7.46983e-06
-24478.3   -602.396   0      0.00788531   0.0455485   8.96692e-05
-24478.3   -1204.81   0      0.0159624   0.0459668   0.00017146
-24478.3   -1807.22   0      0.0238545   0.0466815   0.00027965
-24478.3   -2409.63   0      0.0315716   0.04765   0.000397411
-24478.3   -3012.03   0      0.0389724   0.0488315   0.000531536
-24478.3   -3614.44   0      0.0460454   0.0502441   0.000695424
-24478.3   -4216.85   0      0.0527472   0.051819   0.000862298
-24478.3   -4819.26   0      0.0589703   0.0535565   0.00105653
-24478.3   -5421.67   0      0.0647646   0.0554219   0.00127868
-24478.3   -6024.08   0      0.070044   0.057331   0.00152954
-24478.3   -6626.49   0      0.0748046   0.0593104   0.00180065
-24478.3   -7228.9   0      0.0790747   0.0612726   0.002111
-24478.3   -7831.31   0      0.0827832   0.063203   0.00243084
-24478.3   -8433.72   0      0.0859953   0.0650959   0.0027703
-24478.3   -9036.13   0      0.0887016   0.0668796   0.00311899
-24478.3   -9638.54   0      0.0909055   0.0685842   0.00348295
-24478.3   -10241   0      0.0926758   0.0701569   0.00385512
-24478.3   -10843.4   0      0.0939848   0.0715809   0.00421837
-24478.3   -11445.8   0      0.0948782   0.0728756   0.00459231
-24478.3   -12048.2   0      0.0954045   0.0739873   0.00496624
-24478.3   -12650.6   0      0.0955518   0.0749328   0.00532871
-24478.3   -13253   0      0.0953966   0.0757163   0.00569003
-24478.3   -13855.4   0      0.0949482   0.076316   0.00603764
-24478.3   -14457.8   0      0.0942334   0.0767592   0.00637643
-24478.3   -15060.2   0      0.0933086   0.07703   0.00669829
-24478.3   -15662.6   0      0.092156   0.0771393   0.00700521
-24478.3   -16265   0      0.0908297   0.0770996   0.00729126
-24478.3   -16867.5   0      0.0893587   0.0769076   0.00755793
-24478.3   -17469.9   0      0.0877444   0.0765875   0.00780758
-24478.3   -18072.3   0      0.0860466   0.0761435   0.00803551
-24478.3   -18674.7   0      0.0842491   0.0755745   0.00823856
-24478.3   -19277.1   0      0.0823758   0.0749065   0.00842525
-24478.3   -19879.5   0      0.0804563   0.0741343   0.00859269
-24478.3   -20481.9   0      0.0784862   0.0732777   0.00873479
-24478.3   -21084.3   0      0.0765154   0.072349   0.00886704
-24478.3   -21686.7   0      0.0745034   0.0713391   0.00897564
-24478.9   -22288.9   0      0.0724981   0.0702682   0.009076
-24478.3   -22892.7   0      0.0705069   0.0691414   0.00914562
-24475   -23508   0      0.0684776   0.0679526   0.00920575
-24517.8   -24110.9   0      0.0664394   0.0666109   0.0092519
-24123.6   -24505.8   0      0.0658547   0.0670013   0.00924816
-23523.2   -24459.5   0      0.0670409   0.0689372   0.00920154
-22905.2   -24460.6   0      0.0680577   0.0708379   0.00914722
-22295.3   -24465.9   0      0.0689768   0.0726834   0.00907657
-21688.9   -24472.7   0      0.0698134   0.0745038   0.00899298
-21084.9   -24476.2   0      0.0705931   0.0763001   0.00889789
-20482   -24477.6   0      0.0712867   0.0780447   0.00878211
-19879.5   -24478.1   0      0.0718997   0.0797307   0.00864798
-19277.1   -24478.3   0      0.0724201   0.0813443   0.00849829
-18674.7   -24478.3   0      0.0728455   0.0828855   0.00833369
-18072.3   -24478.3   0      0.0731636   0.0843117   0.00815643
-17469.9   -24478.3   0      0.0733644   0.0856247   0.00795653
-16867.5   -24478.3   0      0.0734454   0.0868012   0.00773817
-16265.1   -24478.3   0      0.0734028   0.0878083   0.00750317
-15662.7   -24478.3   0      0.073225   0.0886407   0.00725256
-15060.3   -24478.3   0      0.0729189   0.0892719   0.00699095
-14457.8   -24478.3   0      0.0724754   0.0896671   0.00671566
-13855.4   -24478.3   0      0.0718967   0.0898377   0.00642537
-13253   -24478.3   0      0.0711923   0.0897287   0.00612373
-12650.6   -24478.3   0      0.0703455   0.0893338   0.00581983
-12048.2   -24478.3   0      0.0693932   0.08863   0.00550643
-11445.8   -24478.3   0      0.0683145   0.0875769   0.00519318
-10843.4   -24478.3   0      0.0671373   0.0861914   0.00487054
-10241   -24478.3   0      0.065869   0.0844268   0.00455192
-9638.57   -24478.3   0      0.0645084   0.0822911   0.00422557
-9036.16   -24478.3   0      0.0630887   0.0797707   0.00390453
-8433.75   -24478.3   0      0.0616206   0.0768228   0.00359731
-7831.34   -24478.3   0      0.0601209   0.0735024   0.00327874
-7228.93   -24478.3   0      0.0586181   0.0697794   0.00296955
-6626.52   -24478.3   0      0.0571103   0.0656451   0.00267811
-6024.11   -24478.3   0      0.0556435   0.0611361   0.0023811
-5421.7   -24478.3   0      0.0542247   0.0562232   0.00211689
-4819.29   -24478.3   0      0.0528946   0.0509858   0.00187229
-4216.88   -24478.3   0      0.0516788   0.0454369   0.00162975
-3614.47   -24478.3   0      0.0505696   0.0395831   0.00139299
-3012.06   -24478.3   0      0.0496062   0.0334878   0.00115117
-2409.65   -24478.3   0      0.0487864   0.0271464   0.000915845
-1807.24   -24478.3   0      0.0481245   0.0206254   0.00068377
-1204.83   -24478.3   0      0.0476514   0.0139745   0.000458604
-602.423   -24478.3   0      0.0473485   0.00720897   0.000240655
-0.0132532   -24478.3   0      0.0472477   0.000414907   1.72141e-05
602.396   -24478.3   0      0.0473247   -0.00642021   -0.000205825
1204.81   -24478.3   0      0.0476   -0.0132098   -0.000424446
1807.22   -24478.3   0      0.0480662   -0.0198781   -0.000652116
2409.63   -24478.3   0      0.048716   -0.0264365   -0.000882107
3012.03   -24478.3   0      0.0495183   -0.0327791   -0.00112012
3614.44   -24478.3   0      0.0504853   -0.0389076   -0.00137102
4216.85   -24478.3   0      0.0515727   -0.0447984   -0.00161778
4819.26   -24478.3   0      0.0527844   -0.0503742   -0.0018814
5421.67   -24478.3   0      0.0541077   -0.0556552   -0.0021462
6024.08   -24478.3   0      0.0554955   -0.0605797   -0.00241156
6626.49   -24478.3   0      0.0569647   -0.0651339   -0.00268963
7228.9   -24478.3   0      0.0584564   -0.0693282   -0.00298041
7831.31   -24478.3   0      0.0599518   -0.0730928   -0.003287
8433.72   -24478.3   0      0.061463   -0.0764697   -0.00359423
9036.13   -24478.3   0      0.0629288   -0.0794475   -0.00390029
9638.54   -24478.3   0      0.0643628   -0.0820064   -0.00420945
10241   -24478.3   0      0.0657318   -0.0841909   -0.0045191
10843.4   -24478.3   0      0.067014   -0.0859844   -0.00483333
11445.8   -24478.3   0      0.068228   -0.0874142   -0.00514759
12048.2   -24478.3   0      0.0693081   -0.0884941   -0.00546312
12650.6   -24478.3   0      0.0702853   -0.0892215   -0.00577581
13253   -24478.3   0      0.0711376   -0.089667   -0.00607526
13855.4   -24478.3   0      0.0718554   -0.089812   -0.00635992
14457.8   -24478.3   0      0.0724556   -0.0896798   -0.00664237
15060.2   -24478.3   0      0.0729148   -0.0893169   -0.00691926
15662.6   -24478.3   0      0.0732379   -0.0887118   -0.00718156
16265   -24478.3   0      0.0734347   -0.0879003   -0.00742947
16867.5   -24478.3   0      0.0734928   -0.0869105   -0.00766048
17469.9   -24478.3   0      0.0734278   -0.0857451   -0.00787967
18072.3   -24478.3   0      0.0732433   -0.0844605   -0.00807929
18674.7   -24478.3   0      0.0729383   -0.0830396   -0.0082664
19277.1   -24478.3   0      0.072533   -0.0815161   -0.00843748
19879.5   -24478.3   0      0.0720231   -0.0799119   -0.00858954
20481.9   -24478.3   0      0.0714195   -0.0782262   -0.00872636
21084.3   -24478.3   0      0.0707209   -0.0764896   -0.0088461
21686.2   -24478.7   0      0.0699454   -0.0747197   -0.00895153
22289.5   -24475.6   0      0.0691072   -0.0729054   -0.00903461
22898.2   -24467.6   0      0.0682079   -0.0710786   -0.0091116
23518   -24463.7   0      0.0672177   -0.0691912   -0.00917508
24120.6   -24510.2   0      0.0660352   -0.0672562   -0.00922422
24606.6   -24604.4   0      0.0648843   -0.0655952   -0.00926015
24607.8   24602.9   0      -0.0647112   -0.0654682   0.00930919
-24602.9   24607.8   0      -0.0647209   0.0653409   -0.00926675
-24607.8   -24602.9   0      0.0647039   0.0653388   0.00928904
23894.2   -23888   0      0.0685625   -0.069343   -0.00916062
23949.7   -23220.2   0      0.0707723   -0.0706125   -0.00910238
23951.5   -22613.2   0      0.0729118   -0.0718923   -0.00903567
23951.2   -22002.9   0      0.0750927   -0.0731419   -0.00894172
23952.1   -21393.6   0      0.0772757   -0.0743323   -0.00882888
23953.7   -20786.9   0      0.0794466   -0.075441   -0.00869469
23955.1   -20182.3   0      0.081596   -0.076473   -0.00854241
23955.9   -19579   0      0.0837139   -0.0774211   -0.00836906
23956.3   -18976.1   0      0.0857961   -0.0782718   -0.00817271
23956.5   -18373.6   0      0.0878244   -0.0790211   -0.00795599
23956.6   -17771.1   0      0.089788   -0.0796522   -0.0077167
23956.6   -17168.7   0      0.0916525   -0.080153   -0.00745594
23956.6   -16566.3   0      0.0934013   -0.0805175   -0.00717735
23956.6   -15963.9   0      0.0950152   -0.0807326   -0.00688139
23956.6   -15361.5   0      0.0964755   -0.080796   -0.00656837
23956.6   -14759.1   0      0.0977422   -0.0806933   -0.00623698
23956.6   -14156.7   0      0.0987929   -0.0804094   -0.00588332
23956.6   -13554.2   0      0.0995977   -0.0799505   -0.00551538
23956.6   -12951.8   0      0.100126   -0.0793014   -0.00513132
23956.6   -12349.4   0      0.100332   -0.0784634   -0.00474215
23956.6   -11747   0      0.100182   -0.0774428   -0.00434733
23956.6   -11144.6   0      0.0996407   -0.0762392   -0.00394381
23956.6   -10542.2   0      0.0986886   -0.0748557   -0.00353363
23956.6   -9939.79   0      0.0972733   -0.0732991   -0.00312973
23956.6   -9337.38   0      0.0953734   -0.071581   -0.00273177
23956.6   -8734.97   0      0.0929585   -0.0697225   -0.00234748
23956.6   -8132.56   0      0.0900045   -0.0677387   -0.00198167
23956.6   -7530.15   0      0.0864887   -0.0656737   -0.00164582
23956.6   -6927.74   0      0.0823978   -0.0635546   -0.00134234
23956.6   -6325.33   0      0.0777303   -0.0614109   -0.00106463
23956.6   -5722.92   0      0.072491   -0.05928   -0.000811904
23956.6   -5120.51   0      0.0666802   -0.0571946   -0.000602468
23956.6   -4518.1   0      0.0603361   -0.0552103   -0.000424652
23956.6   -3915.69   0      0.0534693   -0.0533759   -0.000283351
23956.6   -3313.28   0      0.0461362   -0.0517174   -0.000168973
23956.6   -2710.87   0      0.038405   -0.0502859   -7.70658e-05
23956.6   -2108.46   0      0.0303268   -0.0490985   -7.45069e-06
23956.6   -1506.05   0      0.0219911   -0.0481878   5.10797e-05
23956.6   -903.641   0      0.0134636   -0.0475744   0.000110553
23956.6   -301.231   0      0.00479963   -0.0472495   0.000162957
23956.6   301.178   0      -0.00391232   -0.0472317   0.000207173
23956.6   903.588   0      -0.0126011   -0.0475214   0.000248072
23956.6   1506   0      -0.0211785   -0.0481231   0.000291775
23956.6   2108.41   0      -0.0295541   -0.0490306   0.000344915
23956.6   2710.82   0      -0.0376473   -0.0502056   0.000416705
23956.6   3313.23   0      -0.0453891   -0.0516284   0.000506722
23956.6   3915.64   0      -0.0527226   -0.0532615   0.000617029
23956.6   4518.05   0      -0.059595   -0.0550692   0.000746574
23956.6   5120.46   0      -0.0659622   -0.0570235   0.000906846
23956.6   5722.87   0      -0.0717952   -0.0590753   0.00109381
23956.6   6325.27   0      -0.0770686   -0.0611852   0.00131314
