
Model of Maule fault in Chile
3 fixed CMB points

 Gravity changes  -- element group #1 

 Simulation time = 0.000000 ; step size = 0

 coordinates                          accelerations . . .->      geoid change & gradients
   X             Y            Z       dg_x        dg_y      dg_z      dg_net        dN    P_zx     P_zy     P_zz
-6.04741e+06  2.0752e+06  143005      -2.25927e-10  7.78411e-11  -1.99597e-10     -9.82     -0.0002915    2.13286e-16     2.36765e-16     -1.40796e-16
-5.8249e+06  2.63479e+06  -161011      -2.1312e-10  1.38432e-10  -2.15253e-10     -9.82     -0.000284324    -1.21496e-15     1.12758e-15     1.73256e-16
-5.76682e+06  2.76458e+06  27325.5      -1.9775e-10  1.12815e-10  -2.61722e-10     -9.82     -0.000286883    -5.92456e-17     -2.98834e-16     1.48418e-16
-5.64588e+06  3.00248e+06  -1539.76      -1.91067e-10  1.42372e-10  -2.16395e-10     -9.82     -0.000285672    -1.33495e-16     6.80129e-16     4.23145e-16
-5.59043e+06  3.10078e+06  187979      -1.93165e-10  1.30528e-10  -1.92922e-10     -9.82     -0.000289546    2.11421e-16     2.74225e-16     8.93747e-17
-3.47413e+06  5.18324e+06  -1.40122e+06      -5.84755e-11  1.40296e-10  -2.14407e-10     -9.82     -0.000246023    1.89014e-17     -3.17547e-17     2.7951e-17
-5.47617e+06  3.29512e+06  238698      -1.87074e-10  1.59819e-10  -2.19053e-10     -9.82     -0.000290171    1.33439e-17     -1.99397e-16     3.10199e-16
-6.11345e+06  -1.83049e+06  415657      -2.55255e-10  -9.45264e-11  -2.41356e-10     -9.82     -0.000301959    -2.88207e-16     -8.37868e-16     -5.47968e-16
-6.08308e+06  -1.96256e+06  207426      -2.31476e-10  -6.94231e-11  -2.49657e-10     -9.82     -0.000293558    1.61676e-16     8.93135e-17     1.15254e-16
-6.18943e+06  -1.60874e+06  -13308.2      -2.11595e-10  -1.1339e-10  -1.35506e-10     -9.82     -0.00029064    1.06413e-16     -2.80923e-16     3.83215e-17
-6.22026e+06  -1.4719e+06  195822      -2.02971e-10  -1.40716e-10  -1.91127e-10     -9.82     -0.000297795    6.97144e-17     9.64239e-17     4.21967e-16
1.97616e+06  -4.34687e+06  -4.25362e+06      5.12336e-11  -3.51256e-11  -1.66325e-10     -9.82     -0.000197165    -9.03439e-17     1.75877e-16     2.92991e-17
-4.60319e+06  -3.78218e+06  -2.32397e+06      -9.18407e-11  -8.20634e-11  -2.20182e-10     -9.82     -0.000247705    -3.39577e-16     -4.95872e-18     -3.21144e-17
-4.71477e+06  -3.77871e+06  -2.09445e+06      -9.36851e-11  -7.76099e-11  -2.04173e-10     -9.82     -0.000251563    -1.29489e-16     -3.92262e-16     1.84034e-16
-4.70304e+06  -4.3094e+06  -456967      -8.73133e-11  -1.52091e-10  -1.82675e-10     -9.82     -0.000278003    5.45258e-18     7.8948e-17     8.09777e-16
-5.88777e+06  1.03365e+06  -2.27256e+06      -1.04193e-10  5.43692e-11  -2.39661e-10     -9.82     -0.000247796    -1.87339e-16     -1.76535e-17     2.04748e-16
-5.83143e+06  1.27399e+06  -2.29567e+06      -1.1508e-10  5.62847e-11  -2.34261e-10     -9.82     -0.000246537    -1.75803e-16     2.65523e-17     -1.17468e-17
-5.83883e+06  879409  -2.4565e+06      -9.17278e-11  4.98923e-11  -2.61141e-10     -9.82     -0.00024452    -1.25851e-16     2.62045e-17     1.1548e-16
-5.88076e+06  637198  -2.43116e+06      -1.04324e-10  3.92492e-11  -2.49325e-10     -9.82     -0.000245794    -1.2714e-16     -1.00626e-16     3.90615e-16
-5.67751e+06  1.20165e+06  -2.68724e+06      -9.51313e-11  2.1725e-11  -2.25316e-10     -9.82     -0.000239115    -1.79889e-16     2.13585e-17     2.52435e-16
-5.73423e+06  963640  -2.66263e+06      -9.02823e-11  4.72079e-11  -2.35697e-10     -9.82     -0.00024122    -2.19174e-16     5.8628e-17     2.32904e-16
-4.18589e+06  -4.7997e+06  -585112      -1.86412e-10  -2.10254e-10  -2.02555e-10     -9.82     -0.00027729    -1.49829e-15     -1.25186e-15     5.61909e-17
-4.36232e+06  -4.63988e+06  -585753      -1.73026e-10  -1.08304e-10  -2.5381e-10     -9.82     -0.000276353    7.08066e-17     1.32592e-16     2.10482e-16
-5.6741e+06  803820  -2.83869e+06      -9.02315e-11  4.89665e-11  -2.22142e-10     -9.82     -0.000237367    -8.99792e-17     -1.25916e-16     2.28495e-16
-5.55727e+06  881962  -3.0394e+06      -7.63056e-11  5.17375e-11  -2.24423e-10     -9.82     -0.000233527    -2.04127e-16     1.33756e-16     2.46507e-16
-5.72577e+06  1.35776e+06  -2.50422e+06      -8.65273e-11  8.97921e-11  -2.27027e-10     -9.82     -0.000241959    -2.02636e-16     -2.43187e-17     2.56432e-16
-4.24118e+06  -4.66114e+06  -1.08715e+06      -1.1588e-10  -1.32707e-10  -2.13625e-10     -9.82     -0.000267281    1.12909e-16     -2.61194e-16     2.78992e-16
-4.10377e+06  -4.80265e+06  -994338      -1.11496e-10  -1.43571e-10  -2.2633e-10     -9.82     -0.0002689    3.4824e-16     -2.04506e-16     1.99869e-17
-1.65162e+06  1.96913e+06  5.856e+06      -2.58851e-09  2.30729e-09  -5.15948e-10     -9.82     -0.000896683    -1.7395e-16     -1.73173e-15     -2.94945e-15
-1.91154e+06  2.22999e+06  5.6801e+06      -2.08998e-09  1.73183e-09  -5.2616e-10     -9.82     -0.000774895    6.79544e-17     -1.2421e-15     -1.11901e-15
-1.95617e+06  2.4498e+06  5.57376e+06      -1.63155e-09  1.59893e-09  -4.99902e-10     -9.82     -0.000723249    2.37279e-16     -1.20159e-16     -1.39163e-15
-2.19494e+06  4.38342e+06  -4.10733e+06      3.48838e-12  6.00519e-11  -1.70331e-10     -9.82     -0.000202673    1.31213e-16     -4.02134e-18     7.65459e-17
-5.254e+06  -3.27351e+06  -1.60389e+06      -1.35305e-10  -6.03184e-11  -2.26136e-10     -9.82     -0.000260026    -1.56308e-16     -1.19442e-16     2.79997e-16
-5.13406e+06  -3.36051e+06  -1.80078e+06      -1.233e-10  -4.69732e-11  -2.631e-10     -9.82     -0.000256304    -1.93019e-16     1.88164e-16     1.25757e-16
-4.14914e+06  -4.62499e+06  -1.51066e+06      -7.04274e-11  -1.73698e-10  -2.1945e-10     -9.82     -0.000259029    -5.17531e-16     -3.85979e-16     2.34182e-16
-4.26311e+06  -4.57947e+06  -1.32416e+06      -1.008e-10  -1.3313e-10  -2.13873e-10     -9.82     -0.000263095    -7.60588e-17     -8.0253e-17     4.40919e-16
-3.8006e+06  -4.66682e+06  -2.16136e+06      -7.26859e-11  -1.12169e-10  -1.92203e-10     -9.82     -0.000246027    7.71198e-17     -1.78701e-16     7.52347e-18
-4.70488e+06  -2.74244e+06  -3.34881e+06      -7.22734e-11  -5.15829e-11  -2.19062e-10     -9.82     -0.000229653    -2.4411e-16     -1.63211e-16     -1.63671e-16
-4.80055e+06  -2.799e+06  -3.16441e+06      -6.71276e-11  -6.10313e-11  -1.95043e-10     -9.82     -0.000232817    -2.18589e-16     1.47766e-18     2.85747e-16
-5.03403e+06  -2.67594e+06  -2.90092e+06      -1.23312e-10  -1.51051e-11  -1.75455e-10     -9.82     -0.00023694    -1.06709e-16     -3.0033e-16     1.37232e-16
-5.28347e+06  3.55451e+06  -599647      -1.3632e-10  1.48758e-10  -2.0815e-10     -9.82     -0.000270679    -3.90019e-17     -1.55216e-17     1.16083e-17
-5.20025e+06  3.69669e+06  -447292      -1.44346e-10  1.45466e-10  -1.81458e-10     -9.82     -0.000272753    5.13549e-17     5.62501e-17     -1.41476e-17
-3.64332e+06  -2.30194e+06  -4.72507e+06      -9.18525e-12  -3.02694e-11  -1.89389e-10     -9.82     -0.000208471    -1.07697e-16     -5.0257e-17     4.07394e-17
-5.37894e+06  2.29043e+06  -2.59176e+06      -1.02285e-10  5.54362e-11  -2.1636e-10     -9.82     -0.000237628    -1.68217e-16     1.76668e-16     -1.59723e-17
-5.2456e+06  2.36107e+06  -2.79406e+06      -9.32445e-11  5.99839e-11  -2.36805e-10     -9.82     -0.00023389    4.30513e-16     -2.11383e-16     -1.14142e-16
-4.00802e+06  -4.15367e+06  -2.75299e+06      -3.52742e-11  -8.43059e-11  -2.38177e-10     -9.82     -0.000237874    -2.55047e-16     1.23838e-16     -1.47093e-17
-4.80928e+06  4.17664e+06  -569899      -1.10438e-10  1.56408e-10  -2.3787e-10     -9.82     -0.00026764    2.50374e-17     -1.38482e-17     -5.20204e-17
-4.79503e+06  4.15206e+06  -816225      -1.04046e-10  1.61667e-10  -2.23034e-10     -9.82     -0.000263127    -1.85566e-16     1.67095e-16     7.45898e-17
-4.52696e+06  4.20668e+06  -1.64844e+06      -7.3702e-11  1.24082e-10  -2.18778e-10     -9.82     -0.000246312    2.81044e-17     -1.56092e-17     4.49656e-19
-4.47642e+06  4.17255e+06  -1.86174e+06      -6.87917e-11  1.23308e-10  -2.09335e-10     -9.82     -0.00024281    -3.46388e-17     9.07403e-17     6.76706e-17
-2.7027e+06  -4.1644e+06  -4.03163e+06      -8.95893e-12  -7.48785e-11  -1.7491e-10     -9.82     -0.000213893    -2.07793e-17     1.51024e-17     -4.01957e-17
-2.91122e+06  -4.05701e+06  -3.99613e+06      -8.8605e-12  -7.75193e-11  -1.78793e-10     -9.82     -0.00021463    -9.57121e-18     7.18535e-17     3.01487e-17
-3.04892e+06  -4.12563e+06  -3.81945e+06      -1.36524e-11  -7.40428e-11  -1.91929e-10     -9.82     -0.000217748    -1.40257e-16     3.63157e-17     2.58403e-16
-4.48307e+06  -4.13153e+06  -1.93058e+06      -8.67292e-11  -1.13988e-10  -2.26895e-10     -9.82     -0.000253883    9.24938e-17     -1.54732e-16     3.93146e-16
-4.37206e+06  -4.14468e+06  -2.14488e+06      -7.18511e-11  -1.01923e-10  -2.29185e-10     -9.82     -0.000249659    -2.46307e-16     -1.16907e-16     1.95526e-16
-5.41162e+06  -149355  -3.40267e+06      -9.1e-11  4.62468e-11  -1.80705e-10     -9.82     -0.000228993    -8.14321e-17     -1.60765e-16     3.0501e-17
2.32374e+06  3.12009e+06  -5.0737e+06      3.375e-11  7.65941e-12  -1.61031e-10     -9.82     -0.000185439    -1.06671e-16     -2.43431e-16     2.01683e-16
2.48216e+06  3.3907e+06  -4.82244e+06      3.78878e-11  1.26975e-11  -1.64012e-10     -9.82     -0.000188506    -1.3357e-16     -1.13674e-16     2.74627e-16
2.2802e+06  3.46743e+06  -4.8668e+06      2.9901e-11  2.8481e-11  -1.63546e-10     -9.82     -0.000189179    -1.98469e-17     -2.27453e-16     2.1897e-17
-2.19938e+06  4.54178e+06  -3.92869e+06      1.50009e-11  6.6494e-11  -1.87143e-10     -9.82     -0.00020498    -2.3635e-17     -1.40262e-16     4.37423e-17
2.52178e+06  -3.30447e+06  -4.85972e+06      3.0947e-11  -2.40759e-11  -1.63931e-10     -9.82     -0.000189452    -1.77903e-16     1.29308e-16     1.6584e-16
2.29296e+06  -3.34485e+06  -4.94482e+06      3.8855e-11  -2.90567e-11  -1.51685e-10     -9.82     -0.000188715    -5.49132e-17     1.78816e-16     1.01197e-16
2.60358e+06  -3.47609e+06  -4.69399e+06      5.05436e-11  -3.22307e-11  -1.80503e-10     -9.82     -0.000191435    -3.08164e-16     3.95687e-16     6.32508e-16
1.22016e+06  -4.20771e+06  -4.65844e+06      3.40702e-11  -3.52488e-11  -1.60261e-10     -9.82     -0.000193665    5.53113e-17     2.14052e-16     7.54138e-17
1.35348e+06  -4.04488e+06  -4.76606e+06      3.1796e-11  -2.81463e-11  -1.58082e-10     -9.82     -0.000191924    -7.82999e-17     1.99919e-16     1.46691e-16
2.39942e+06  4.6983e+06  3.61165e+06      3.25314e-10  5.05655e-10  -2.34828e-10     -9.82     -0.000401853    -9.45662e-17     -1.54451e-16     -2.06743e-16
-4.42096e+06  -4.60855e+06  -351821      -1.92726e-10  -1.08902e-10  -1.84287e-10     -9.82     -0.000280878    -6.4888e-16     4.37247e-18     1.31769e-16
-4.46743e+06  -4.5129e+06  -754629      -1.49318e-10  -1.42205e-10  -1.9726e-10     -9.82     -0.00027455    -8.88983e-17     -4.18647e-16     4.3144e-16
-5.15336e+06  1.50601e+06  -3.47474e+06      -5.35838e-11  4.77509e-11  -1.99061e-10     -9.82     -0.000225044    -2.33331e-16     -8.55963e-17     -6.21127e-18
-5.08154e+06  1.34515e+06  -3.64242e+06      -5.25515e-11  3.93556e-11  -2.06704e-10     -9.82     -0.000222654    -1.12886e-16     3.41709e-17     2.60907e-18
-6.142e+06  1.73415e+06  405480      -2.37898e-10  1.26378e-10  -2.35855e-10     -9.82     -0.000299926    1.57109e-16     6.32704e-17     8.91744e-17
-6.00817e+06  2.11623e+06  566252      -2.66706e-10  6.9072e-11  -2.81967e-10     -9.82     -0.000302037    2.08125e-16     -2.8222e-16     9.47306e-17
-6.07053e+06  1.97674e+06  372505      -2.45352e-10  6.17929e-11  -2.21109e-10     -9.82     -0.000298367    -5.84914e-18     2.95679e-16     8.92953e-16
-4.08443e+06  3.09764e+06  -3.82218e+06      -2.94585e-11  6.34439e-11  -1.88271e-10     -9.82     -0.00021359    1.03851e-17     -3.12323e-17     3.39893e-17
4.70498e+06  1.56737e+06  -4.03822e+06      5.65969e-11  8.99632e-12  -1.65352e-10     -9.82     -0.000196082    -9.1002e-17     -1.36007e-16     1.31734e-16
-3.58886e+06  -1.92697e+06  -4.92986e+06      -9.96857e-12  -8.74356e-12  -1.88409e-10     -9.82     -0.000205377    -8.06301e-17     -3.05634e-17     -9.34959e-18
-3.79069e+06  -1.83118e+06  -4.81397e+06      -1.45699e-11  -1.06199e-11  -2.02792e-10     -9.82     -0.000207466    -8.24976e-17     9.93412e-17     2.7388e-16
-5.82004e+06  485264  -2.60659e+06      -1.07229e-10  2.30109e-11  -2.60366e-10     -9.82     -0.000242707    1.97457e-16     -1.98744e-16     6.85095e-16
-5.71798e+06  567655  -2.808e+06      -9.17671e-11  1.77109e-11  -2.57647e-10     -9.82     -0.000238628    9.49699e-17     1.16703e-16     5.82573e-16
-5.649e+06  400849  -2.97149e+06      -9.88597e-11  -2.44388e-11  -2.72823e-10     -9.82     -0.000235246    6.95797e-16     5.28815e-16     -1.78636e-17
-4.57846e+06  -1.17353e+06  -4.30792e+06      -4.86187e-11  -3.35861e-11  -2.15468e-10     -9.82     -0.000215379    6.1661e-16     3.36543e-16     -3.34125e-18
1.58806e+06  -4.88446e+06  -3.80916e+06      4.68038e-11  -6.3243e-11  -1.66982e-10     -9.82     -0.000204705    -2.07437e-17     3.3632e-17     3.81443e-17
-581118  -5.12713e+06  -3.77513e+06      2.55724e-11  -6.60921e-11  -1.84166e-10     -9.82     -0.000210836    -1.82942e-17     4.08427e-17     2.2111e-17
-869504  -5.05633e+06  -3.81727e+06      2.10087e-11  -6.72025e-11  -1.83886e-10     -9.82     -0.000211167    -6.54565e-18     1.64923e-17     3.47073e-17
3.68481e+06  -1.23816e+06  -5.07623e+06      7.87426e-12  -8.01393e-12  -1.15253e-10     -9.82     -0.000183469    9.20158e-16     8.66008e-17     -2.29779e-16
-73131.1  -2.4068e+06  -5.92402e+06      2.11722e-11  -8.2082e-12  -1.42599e-10     -9.82     -0.000182634    7.53111e-17     7.39757e-17     2.56005e-16
-3.61749e+06  442354  -5.25516e+06      -9.31115e-12  1.9908e-11  -1.72297e-10     -9.82     -0.000198182    6.92082e-18     -4.06246e-18     6.11746e-17
-3.17211e+06  2.41709e+06  -4.99913e+06      -3.99863e-12  3.61701e-11  -1.6783e-10     -9.82     -0.000196885    2.30414e-16     -1.80805e-16     -2.15099e-16
-3.40236e+06  2.31402e+06  -4.89681e+06      -5.20372e-12  3.80854e-11  -1.72869e-10     -9.82     -0.000198932    8.70497e-17     -6.36187e-17     1.23294e-16
-6.13735e+06  748520  -1.63371e+06      -1.50572e-10  2.60384e-11  -2.195e-10     -9.82     -0.000260211    -4.67821e-17     2.62428e-16     3.93832e-16
-6.09965e+06  595795  -1.82672e+06      -1.43454e-10  2.85101e-11  -2.10272e-10     -9.82     -0.000257074    -2.78688e-16     1.35082e-17     2.69115e-16
-3.86407e+06  -2.58522e+06  -4.39134e+06      -1.8601e-11  -3.52625e-11  -1.99191e-10     -9.82     -0.00021399    -1.54196e-16     -4.76629e-17     -2.01481e-17
-3.9592e+06  -2.73509e+06  -4.21174e+06      -2.2028e-11  -4.73705e-11  -2.0217e-10     -9.82     -0.000216775    -1.88821e-16     4.55586e-17     3.04318e-17
-4.08775e+06  -132068  -4.91763e+06      -1.83558e-11  1.91454e-11  -1.83373e-10     -9.82     -0.000204338    4.11998e-17     -1.05362e-17     -1.66968e-17
-4.77282e+06  -821959  -4.17675e+06      -3.59367e-11  -8.10525e-12  -2.15341e-10     -9.82     -0.000217606    -1.88616e-16     -8.07484e-17     2.23672e-16
-4.61798e+06  -925174  -4.32632e+06      -2.7624e-11  -3.10887e-11  -2.19443e-10     -9.82     -0.000214818    -5.09334e-17     1.07855e-16     4.99196e-16
-5.82668e+06  -2.6312e+06  -198334      -2.46745e-10  -1.47751e-10  -1.72689e-10     -9.82     -0.000285402    3.338e-15     1.84692e-15     9.90278e-17
-4.79888e+06  -599828  -4.18591e+06      -3.47261e-11  8.31375e-12  -2.12127e-10     -9.82     -0.000217384    -1.8869e-16     -4.42786e-18     4.83895e-17
-4.93273e+06  -491761  -4.04193e+06      -4.51815e-11  1.52405e-11  -2.06e-10     -9.82     -0.000219727    -1.89082e-16     -2.81289e-17     -4.70474e-17
-4.68371e+06  -432812  -4.33322e+06      -3.36817e-11  2.66355e-11  -2.00615e-10     -9.82     -0.000214381    -1.66438e-16     -5.34973e-17     1.72803e-16
3.06479e+06  4.21275e+06  -3.70907e+06      1.97517e-11  6.45178e-11  -1.86612e-10     -9.82     -0.000201675    -4.78377e-18     -9.80941e-17     1.27436e-16
283900  3.74035e+06  -5.17469e+06      -2.02922e-11  4.57053e-11  -1.45177e-10     -9.82     -0.000186164    3.17303e-17     -2.50475e-16     1.24124e-16
3.99052e+06  3.28571e+06  -3.7654e+06      7.60447e-11  4.84368e-11  -1.48208e-10     -9.82     -0.000201233    -3.86485e-17     -4.92688e-17     7.77917e-17
-5.13824e+06  2.75068e+06  -2.63189e+06      -7.13997e-11  7.30869e-11  -2.12946e-10     -9.82     -0.000235531    -6.66772e-17     1.18544e-16     1.02458e-16
-4.99565e+06  2.97946e+06  -2.65628e+06      -5.93702e-11  7.61687e-11  -2.17757e-10     -9.82     -0.000234152    3.44149e-18     -4.36642e-17     1.24339e-16
-5.21666e+06  2.20153e+06  -2.97303e+06      -7.46313e-11  6.22211e-11  -2.11542e-10     -9.82     -0.000231804    -4.79304e-17     1.03998e-16     -4.38915e-17
-388460  -2.12143e+06  -6.0204e+06      2.48537e-11  -1.09776e-11  -1.41903e-10     -9.82     -0.000182752    7.40134e-17     2.08513e-16     3.66357e-17
-574978  -2.28048e+06  -5.94665e+06      4.30361e-11  -1.53171e-11  -1.47144e-10     -9.82     -0.000184244    -1.64612e-17     1.04113e-16     1.4044e-16
-6.12512e+06  340295  -1.80647e+06      -1.44942e-10  9.70128e-12  -2.24379e-10     -9.82     -0.000257651    -4.47058e-17     1.16772e-16     2.88167e-17
-1.87475e+06  -4.35828e+06  -4.28804e+06      5.4284e-12  -5.44008e-11  -1.81661e-10     -9.82     -0.000207981    -3.23835e-17     1.42751e-17     3.29431e-17
-680026  -2.92686e+06  5.64386e+06      -7.3029e-10  -2.26517e-09  -2.92064e-10     -9.82     -0.000742965    8.39354e-16     1.48615e-15     -3.37013e-16
-639740  -3.13864e+06  5.53456e+06      -4.3449e-10  -1.92484e-09  -3.16478e-10     -9.82     -0.000695843    1.663e-16     9.94157e-17     -1.41719e-15
1.4486e+06  -460581  6.21277e+06      9.27859e-09  -2.07377e-09  -2.2592e-09     -9.82     -0.0013869    -1.9467e-15     7.95934e-15     -1.42486e-14
1.43852e+06  -723799  6.18919e+06      7.9052e-09  -3.16912e-09  -1.51756e-09     -9.82     -0.00132886    4.87678e-17     4.13732e-15     -8.37947e-15
-6.16736e+06  -1.63384e+06  -437269      -2.78456e-10  -8.08538e-11  -1.59196e-10     -9.82     -0.000284423    -3.88999e-16     1.16764e-16     -1.07201e-15
-6.17641e+06  -1.52359e+06  -653509      -2.66535e-10  -4.51976e-11  -2.19785e-10     -9.82     -0.000280588    6.74797e-16     4.88386e-16     -3.65417e-16
-2.37947e+06  4.24045e+06  -4.15449e+06      6.6606e-12  6.21163e-11  -1.75139e-10     -9.82     -0.00020287    1.18529e-16     -1.48277e-16     1.89031e-16
2.31494e+06  119709  5.95996e+06      3.42818e-09  1.77126e-10  -1.09372e-09     -9.82     -0.000874819    -1.13693e-16     7.63885e-17     1.55312e-15
2.29295e+06  358858  5.95895e+06      3.46432e-09  2.23316e-10  -1.6109e-09     -9.82     -0.000873559    1.96189e-14     -2.6119e-14     -9.48128e-15
-2.24442e+06  -5.35822e+06  -2.67437e+06      -2.47536e-11  -9.39707e-11  -2.11447e-10     -9.82     -0.00023172    1.05348e-16     -6.87865e-17     1.6585e-17
-226526  2.76579e+06  5.76179e+06      -2.18157e-10  3.10932e-09  -2.87501e-10     -9.82     -0.000850143    1.29054e-15     -2.70901e-15     1.42268e-15
-353325  2.54298e+06  5.85681e+06      -4.55714e-10  4.05214e-09  -3.78319e-10     -9.82     -0.000927787    3.60321e-17     9.51299e-16     -1.58403e-14
3.38804e+06  -382576  5.41187e+06      1.52075e-09  -1.10525e-10  -6.19065e-10     -9.82     -0.000594306    -1.42618e-16     -2.20176e-15     -9.60928e-16
3.2155e+06  -308134  5.5206e+06      1.63127e-09  7.01829e-12  -5.60894e-10     -9.82     -0.000628476    9.88865e-17     1.37772e-16     5.63755e-16
-6.11602e+06  -1.65968e+06  -858320      -2.00195e-10  -9.29071e-11  -1.92771e-10     -9.82     -0.00027716    -1.32426e-16     -9.55575e-18     -1.60468e-16
-5.97116e+06  543813  -2.22461e+06      -1.20109e-10  2.50103e-11  -2.35674e-10     -9.82     -0.000249863    -2.15281e-16     -1.63451e-16     2.87158e-16
-6.02143e+06  694999  -2.03895e+06      -1.24497e-10  3.5614e-11  -2.32684e-10     -9.82     -0.000253101    -1.80704e-16     -1.2521e-17     2.47717e-16
-6.07213e+06  189159  -1.99774e+06      -1.15217e-10  -1.15358e-11  -2.34523e-10     -9.82     -0.000253923    -1.70671e-16     6.32554e-17     3.37815e-16
